arrival_row_key,arrival_id,date,mandi_id,crop_name,variety,arrival_quantity_qtl,farmer_count,arrival_id_status,date_status,mandi_id_status,quantity_status,source_arrival_id,source_date,source_mandi_id,source_crop_name,source_variety,source_arrival_quantity,source_unit,source_farmer_count
ARR_ROW_016300,ARR0002878,2026-04-06,MANDI055,Sugarcane,Hybrid,71.87,107,Present,Parsed: assumed format by separator,Matched,Valid,ARR0002878,04-06-2026,MANDI055,Sugarcane,Hybrid,71.87,Qtl,107.0
ARR_ROW_016301,ARR0019586,2026-01-05,MANDI049,Cotton,Hybrid,357.0,31,Present,Parsed: unambiguous,Matched,Valid,ARR0019586,2026/01/05,MANDI049,कपास,Hybrid,35.7,T,31.0
ARR_ROW_016302,ARR0009934,2026-06-03,MANDI055,Cotton,NA,423.13,56,Present,Parsed: assumed format by separator,Matched,Valid,ARR0009934,06-03-2026,MANDI-055,Narma,NA,"42,313.0 KG",NA,56.0
ARR_ROW_016303,ARR0002652,2026-03-10,MANDI017,Cotton,Hybrid,277.96,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0002652,2026/03/10,MANDI017,Cotton,Hybrid,277.96,quintal,NA
ARR_ROW_016304,ARR0022501,2026-09-07,MANDI050,Sugarcane,PBW-343,340.13,130,Present,Parsed: unambiguous,Matched,Valid,ARR0022501,2026/09/07,MANDI050,Ganne,PBW-343,"34,013.0 KG",NA,130.0
ARR_ROW_016305,ARR0022386,2026-06-28,MANDI010,Maize,NA,191.45,11,Present,Parsed: unambiguous,Matched,Valid,ARR0022386,2026/06/28,MANDI010,मक्का,NA,19.145,T,11.0
ARR_ROW_016306,ARR0024004,2026-05-02,MANDI018,Maize,Premium,46.35,99,Present,Parsed: assumed format by separator,Matched,Valid,ARR0024004,02/05/2026,mandi018,मक्का,Premium,4635.0,Kilo,99.0
ARR_ROW_016307,ARR0023270,2026-05-07,MANDI027,Mustard,Hybrid,58.45,88,Present,Parsed: assumed format by separator,Matched,Valid,ARR0023270,07.05.2026,mandi027,Mustard,Hybrid,58.45,Qtl,88.0
ARR_ROW_016308,ARR0007147,2026-08-28,MANDI044,Rice,Local,11.86,63,Present,Parsed: unambiguous,Matched,Valid,ARR0007147,08-28-2026,mandi044,Chawal,Local,1.186,T,63.0
ARR_ROW_016309,ARR0000958,2026-01-31,MANDI016,Rice,HD-2967,380.87,139,Present,Parsed: unambiguous,Matched,Valid,ARR0000958,01-31-2026,016,Rice,HD-2967,380.87,Qtl,139.0
ARR_ROW_016310,ARR0002111,2026-08-28,MANDI045,Wheat,Premium,226.88,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0002111,28-Aug-2026,M045,Wheat,Premium,226.88,Quintals,NA
ARR_ROW_016311,ARR0005109,2026-09-04,MANDI044,Wheat,Local,394.72,146,Present,Parsed: assumed format by separator,Matched,Valid,ARR0005109,04.09.2026,M044,Wheat,Local,394.72 qtl,NA,146.0
ARR_ROW_016312,ARR0020857,2026-08-18,MANDI004,Wheat,Premium,483.64,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0020857,2026-08-18,MANDI-004,GEHUN,Premium,"48,364.0 KG",NA,NA
ARR_ROW_016313,ARR0007632,2026-06-22,MANDI015,Cotton,Local,210.15,47,Present,Parsed: unambiguous,Matched,Valid,ARR0007632,22-Jun-2026,MANDI015,कपास,Local,"21,015.0 KG",NA,47.0
ARR_ROW_016314,ARR0023416,2026-04-28,MANDI053,Maize,PBW-343,193.94,27,Present,Parsed: unambiguous,Matched,Valid,ARR0023416,28-Apr-2026,mandi_053,corn,PBW-343,19.394,MT,27.0
ARR_ROW_016315,ARR0024766,2026-01-17,MANDI045,Wheat,PBW-343,244.11,110,Present,Parsed: unambiguous,Matched,Valid,ARR0024766,17/01/2026,MANDI045,गेहूं,PBW-343,244.11,quintal,110.0
ARR_ROW_016316,ARR0022086,2026-05-13,MANDI038,Sugarcane,Pusa-1121,284.18,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0022086,13/05/2026,MANDI038,Ganne,Pusa-1121,284.18,Q,NA
ARR_ROW_016317,ARR0023670,2026-06-20,MANDI050,Sugarcane,Pusa-1121,261.78,13,Present,Parsed: unambiguous,Matched,Valid,ARR0023670,2026/06/20,MANDI050,Ganna,Pusa-1121,261.78,quintal,13.0
ARR_ROW_016318,ARR0013536,2026-02-01,MANDI012,Mustard,HD-2967,309.41,71,Present,Parsed: unambiguous,Matched,Valid,ARR0013536,01-Feb-2026,MANDI-012,mustard,HD-2967,309.41 qtl,NA,71.0
ARR_ROW_016319,ARR0010961,2026-08-05,MANDI031,Sugarcane,Pusa-1121,375.03,104,Present,Parsed: assumed format by separator,Matched,Valid,ARR0010961,05.08.2026,mandi031,Ganna,Pusa-1121,37.503,MT,104.0
ARR_ROW_016320,ARR0019040,2026-08-20,MANDI049,Mustard,Hybrid,NA,86,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0019040,2026/08/20,M049,mustard,Hybrid,-401.85,KG,86.0
ARR_ROW_016321,ARR0008848,2026-05-09,MANDI028,Mustard,Local,31.84,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0008848,2026/05/09,MANDI-028,mustard,Local,31.84,Q,NA
ARR_ROW_016322,ARR0012912,2026-08-22,MANDI029,Rice,PBW-343,135.46,100,Present,Parsed: unambiguous,Matched,Valid,ARR0012912,08-22-2026,mandi_029,धान,PBW-343,"13,546.0 KG",NA,100.0
ARR_ROW_016323,ARR0023325,2026-05-27,MANDI029,Maize,Premium,32.29,131,Present,Parsed: unambiguous,Matched,Valid,ARR0023325,2026/05/27,MANDI029,Makka,Premium,3229.0,Kgs,131.0
ARR_ROW_016324,ARR0021526,2026-07-11,MANDI005,Rice,NA,444.74,117,Present,Parsed: assumed format by separator,Matched,Valid,ARR0021526,11/07/2026,MANDI005,paddy,NA,"44,474.0 KG",NA,117.0
ARR_ROW_016325,ARR0018927,2026-01-22,MANDI021,Rice,Local,21.14,86,Present,Parsed: unambiguous,Matched,Valid,ARR0018927,22-Jan-2026,021,Basmati,Local,2.114,T,86.0
ARR_ROW_016326,ARR0018631,2026-02-06,MANDI013,Rice,PBW-343,308.21,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0018631,2026/02/06,mandi013,Chawal,PBW-343,308.21 qtl,NA,NA
ARR_ROW_016327,ARR0010392,2026-06-23,MANDI052,Cotton,NA,181.27,73,Present,Parsed: unambiguous,Matched,Valid,ARR0010392,23/06/2026,MANDI052,कपास,NA,18127.0,Kilo,73.0
ARR_ROW_016328,ARR0004641,2026-04-27,MANDI007,Mustard,Hybrid,410.88,100,Present,Parsed: unambiguous,Matched,Valid,ARR0004641,27-Apr-2026,MANDI007,Mustard,Hybrid,41088.0,KGS,100.0
ARR_ROW_016329,ARR0002400,2026-04-09,MANDI036,Cotton,PBW-343,12.36,66,Present,Parsed: unambiguous,Matched,Valid,ARR0002400,2026/04/09,M036,cotton,PBW-343,12.36,quintal,66.0
ARR_ROW_016330,ARR0007311,2026-06-20,MANDI049,Sugarcane,HD-2967,470.99,93,Present,Parsed: unambiguous,Matched,Valid,ARR0007311,20.06.2026,mandi_049,Ganna,HD-2967,47099.0,KG,93.0
ARR_ROW_016331,ARR0022430,2026-08-21,MANDI046,Rice,HD-2967,399.08,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0022430,08-21-2026,mandi_046,Dhaan,HD-2967,39908.0,KGS,NA
ARR_ROW_016332,ARR0012001,2026-02-22,MANDI030,Sugarcane,Local,109.62,134,Present,Parsed: unambiguous,Matched,Valid,ARR0012001,2026/02/22,M030,Ganna,Local,109.62,Q,134.0
ARR_ROW_016333,ARR0014025,2026-03-28,MANDI050,Mustard,PBW-343,419.17,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0014025,28.03.2026,MANDI050,Mustard,PBW-343,419.17,qtl,NA
ARR_ROW_016334,ARR0021409,2026-04-15,MANDI047,Cotton,Pusa-1121,363.24,150,Present,Parsed: unambiguous,Matched,Valid,ARR0021409,2026-04-15,MANDI-047,cotton,Pusa-1121,363.24 qtl,NA,150.0
ARR_ROW_016335,ARR0009598,2026-03-02,MANDI032,Wheat,PBW-343,18.09,149,Present,Parsed: assumed format by separator,Matched,Valid,ARR0009598,02.03.2026,M032,Kanak,PBW-343,1.809,MT,149.0
ARR_ROW_016336,ARR0021383,2026-01-31,MANDI048,Sugarcane,Hybrid,315.96,36,Present,Parsed: unambiguous,Matched,Valid,ARR0021383,2026-01-31,048,Sugarcane,Hybrid,31.595999999999997,T,36.0
ARR_ROW_016337,ARR0002626,2026-07-31,MANDI016,Rice,Local,219.46,43,Present,Parsed: unambiguous,Matched,Valid,ARR0002626,2026-07-31,MANDI-016,Basmati,Local,21946.0,Kgs,43.0
ARR_ROW_016338,NA,2026-06-04,MANDI002,Cotton,Pusa-1121,22.480000000000004,114,Missing source ID,Parsed: unambiguous,Matched,Valid,NA,2026-06-04,MANDI002,cotton,Pusa-1121,2.248,Tonnes,114.0
ARR_ROW_016339,ARR0011341,2026-08-15,MANDI023,Cotton,NA,127.27,92,Present,Parsed: unambiguous,Matched,Valid,ARR0011341,15-Aug-2026,mandi_023,कपास,NA,"12,727.0 KG",NA,92.0
ARR_ROW_016340,ARR0003347,2026-07-16,MANDI052,Maize,Pusa-1121,96.41,148,Present,Parsed: unambiguous,Matched,Valid,ARR0003347,2026/07/16,MANDI052,मक्का,Pusa-1121,96.41 qtl,NA,148.0
ARR_ROW_016341,ARR0015836,2026-07-25,MANDI053,Sugarcane,NA,412.81999999999994,122,Present,Parsed: unambiguous,Matched,Valid,ARR0015836,25.07.2026,MANDI-053,sugarcane,NA,41.282,MT,122.0
ARR_ROW_016342,ARR0017961,2026-05-20,MANDI035,Sugarcane,NA,425.85,132,Present,Parsed: unambiguous,Matched,Valid,ARR0017961,20.05.2026,MANDI035,Sugarcane,NA,42585.0,Kilo,132.0
ARR_ROW_016343,ARR0008298,2026-01-24,MANDI001,Sugarcane,PBW-343,306.59,135,Present,Parsed: unambiguous,Matched,Valid,ARR0008298,24.01.2026,MANDI001,गन्ना,PBW-343,306.59,Qtl,135.0
ARR_ROW_016344,ARR0008960,2026-07-15,MANDI033,Cotton,NA,345.35,68,Present,Parsed: unambiguous,Matched,Valid,ARR0008960,15.07.2026,MANDI-033,कपास,NA,34.535000000000004,MT,68.0
ARR_ROW_016345,ARR0016461,2026-02-20,MANDI047,Rice,Local,299.61,91,Present,Parsed: unambiguous,Matched,Valid,ARR0016461,20-Feb-2026,MANDI047,Dhaan,Local,29.961000000000002,MT,91.0
ARR_ROW_016346,ARR0019963,2026-07-19,MANDI024,Mustard,PBW-343,194.0,74,Present,Parsed: unambiguous,Matched,Valid,ARR0019963,19.07.2026,MANDI024,Mustard,PBW-343,19400.0,kg,74.0
ARR_ROW_016347,ARR0006652,2026-02-10,MANDI057,Wheat,Local,237.24,142,Present,Parsed: unambiguous,Matched,Valid,ARR0006652,10-Feb-2026,MANDI057,wheat,Local,237.24,Q,142.0
ARR_ROW_016348,ARR0004948,2026-08-25,MANDI006,Wheat,Local,249.12,111,Present,Parsed: unambiguous,Matched,Valid,ARR0004948,25-Aug-2026,mandi006,Kanak,Local,24.912,MT,111.0
ARR_ROW_016349,ARR0018835,2026-07-31,MANDI018,Mustard,NA,488.38,111,Present,Parsed: unambiguous,Matched,Valid,ARR0018835,2026/07/31,MANDI018,Sarson,NA,48838.0,KGS,111.0
ARR_ROW_016350,ARR0010453,2026-07-30,MANDI016,Sugarcane,PBW-343,403.9,18,Present,Parsed: unambiguous,Matched,Valid,ARR0010453,07-30-2026,MANDI016,Ganna,PBW-343,40.39,T,18.0
ARR_ROW_016351,ARR0016219,2026-04-26,MANDI031,Rice,Hybrid,352.38,6,Present,Parsed: unambiguous,Matched,Valid,ARR0016219,26/04/2026,M031,paddy,Hybrid,352.38,Qtl,6.0
ARR_ROW_016352,ARR0009968,2026-07-07,MANDI022,Wheat,HD-2967,187.07,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0009968,07.07.2026,MANDI022,Gehun,HD-2967,187.07,Qtl,NA
ARR_ROW_016353,ARR0021898,2026-06-27,MANDI047,Rice,HD-2967,NA,112,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0021898,2026-06-27,MANDI047,paddy,HD-2967,-19.7,Qtl,112.0
ARR_ROW_016354,ARR0019603,2026-01-23,MANDI045,Mustard,Hybrid,422.65,82,Present,Parsed: unambiguous,Matched,Valid,ARR0019603,2026-01-23,MANDI-045,mustard,Hybrid,"42,265.0 KG",NA,82.0
ARR_ROW_016355,ARR0000094,2026-03-01,MANDI051,Rice,Premium,417.36,65,Present,Parsed: unambiguous,Matched,Valid,ARR0000094,2026-03-01,MANDI051,Basmati,Premium,417.36 qtl,NA,65.0
ARR_ROW_016356,ARR0007172,2026-05-28,MANDI055,Rice,PBW-343,366.31,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0007172,28.05.2026,mandi_055,Paddy,PBW-343,366.31 qtl,NA,NA
ARR_ROW_016357,ARR0006792,2026-02-23,MANDI026,Sugarcane,HD-2967,491.47,136,Present,Parsed: unambiguous,Matched,Valid,ARR0006792,02-23-2026,MANDI026,sugarcane,HD-2967,491.47 qtl,NA,136.0
ARR_ROW_016358,ARR0009140,2026-05-29,MANDI008,Mustard,NA,NA,NA,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0009140,29-May-2026,008,mustard,NA,-133.45,Qtl,NA
ARR_ROW_016359,ARR0017472,2026-04-13,MANDI044,Cotton,NA,210.9,113,Present,Parsed: unambiguous,Matched,Valid,ARR0017472,2026/04/13,MANDI-044,Kapas,NA,210.9,qtl,113.0
ARR_ROW_016360,ARR0021264,2026-06-09,MANDI053,Cotton,Local,443.9,116,Present,Parsed: assumed format by separator,Matched,Valid,ARR0021264,06-09-2026,MANDI053,Kapas,Local,"44,390.0 KG",NA,116.0
ARR_ROW_016361,ARR0007845,2026-08-06,MANDI013,Cotton,Premium,183.58,42,Present,Parsed: unambiguous,Matched,Valid,ARR0007845,2026-08-06,mandi013,कपास,Premium,183.58,qtl,42.0
ARR_ROW_016362,ARR0016332,2026-06-15,MANDI005,Mustard,Local,39.870000000000005,117,Present,Parsed: unambiguous,Matched,Valid,ARR0016332,2026-06-15,005,Sarson,Local,3.9869999999999997,T,117.0
ARR_ROW_016363,ARR0022714,2026-03-12,MANDI032,Maize,HD-2967,459.66,129,Present,Parsed: assumed format by separator,Matched,Valid,ARR0022714,12/03/2026,M032,corn,HD-2967,459.66,quintal,129.0
ARR_ROW_016364,ARR0001886,2026-04-02,MANDI057,Cotton,HD-2967,378.92,67,Present,Parsed: assumed format by separator,Matched,Valid,ARR0001886,02/04/2026,MANDI057,Kapas,HD-2967,37892.0,Kgs,67.0
ARR_ROW_016365,ARR0022556,2026-03-12,MANDI014,Sugarcane,Pusa-1121,126.53,43,Present,Parsed: unambiguous,Matched,Valid,ARR0022556,2026/03/12,MANDI014,गन्ना,Pusa-1121,126.53,Qtl,43.0
ARR_ROW_016366,ARR0012787,2026-02-08,MANDI047,Maize,PBW-343,53.11999999999999,59,Present,Parsed: unambiguous,Matched,Valid,ARR0012787,2026/02/08,M047,Makki,PBW-343,5.311999999999999,T,59.0
ARR_ROW_016367,ARR0005774,2026-08-10,MANDI034,Cotton,Local,330.37,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0005774,2026-08-10,MANDI034,cotton,Local,"33,037.0 KG",NA,NA
ARR_ROW_016368,ARR0016850,2026-03-01,MANDI005,Cotton,PBW-343,270.8,117,Present,Parsed: unambiguous,Matched,Valid,ARR0016850,01-Mar-2026,mandi_005,कपास,PBW-343,"27,080.0 KG",NA,117.0
ARR_ROW_016369,ARR0008191,2026-08-21,MANDI048,Cotton,NA,NA,81,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0008191,21/08/2026,M048,Cotton,NA,-210.34,KG,81.0
ARR_ROW_016370,ARR0000003,2026-05-29,MANDI052,Wheat,Local,430.71,107,Present,Parsed: unambiguous,Matched,Valid,ARR0000003,2026/05/29,mandi052,wheat,Local,430.71,quintal,107.0
ARR_ROW_016371,ARR0016092,2026-08-04,MANDI022,Sugarcane,PBW-343,249.27,70,Present,Parsed: unambiguous,Matched,Valid,ARR0016092,2026-08-04,MANDI022,Ganne,PBW-343,24927.0,kg,70.0
ARR_ROW_016372,ARR0002760,2026-02-19,MANDI041,Cotton,Hybrid,439.3,130,Present,Parsed: unambiguous,Matched,Valid,ARR0002760,2026-02-19,MANDI041,Narma,Hybrid,43.93,MT,130.0
ARR_ROW_016373,ARR0018649,2026-03-24,MANDI032,Mustard,HD-2967,38.18,54,Present,Parsed: unambiguous,Matched,Valid,ARR0018649,24-Mar-2026,mandi_032,सरसों,HD-2967,3818.0,kg,54.0
ARR_ROW_016374,ARR0017513,2026-05-24,MANDI032,Sugarcane,HD-2967,481.55,137,Present,Parsed: unambiguous,Matched,Valid,ARR0017513,05-24-2026,MANDI-032,Ganne,HD-2967,481.55,qtl,137.0
ARR_ROW_016375,ARR0012223,2026-02-09,MANDI045,Maize,Premium,404.29,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0012223,2026-02-09,MANDI045,Corn,Premium,40429.0,KG,NA
ARR_ROW_016376,ARR0009426,2026-07-07,MANDI021,Wheat,NA,411.36,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0009426,07-07-2026,mandi021,Wheat,NA,411.36,Q,NA
ARR_ROW_016377,ARR0023702,2026-04-22,MANDI001,Mustard,NA,297.16,29,Present,Parsed: unambiguous,Matched,Valid,ARR0023702,2026/04/22,001,सरसों,NA,29716.000000000004,KG,29.0
ARR_ROW_016378,ARR0007850,2026-07-04,MANDI048,Cotton,Local,NA,80,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0007850,2026-07-04,mandi_048,Cotton,Local,-327.66,KG,80.0
ARR_ROW_016379,ARR0003176,2026-08-15,MANDI005,Wheat,Hybrid,224.02,97,Present,Parsed: unambiguous,Matched,Valid,ARR0003176,15/08/2026,mandi_005,wheat,Hybrid,22402.0,KGS,97.0
ARR_ROW_016380,ARR0019829,2026-08-03,MANDI056,Rice,HD-2967,263.03,23,Present,Parsed: unambiguous,Matched,Valid,ARR0019829,2026-08-03,MANDI056,Dhaan,HD-2967,26.302999999999997,tonnes,23.0
ARR_ROW_016381,ARR0015670,2026-07-19,MANDI055,Rice,Premium,130.42,52,Present,Parsed: unambiguous,Matched,Valid,ARR0015670,19-Jul-2026,055,Rice,Premium,130.42,quintal,52.0
ARR_ROW_016382,ARR0016305,2026-05-05,MANDI039,Wheat,Hybrid,426.63,6,Present,Parsed: unambiguous,Matched,Valid,ARR0016305,05/05/2026,MANDI039,Gehun,Hybrid,426.63,Q,6.0
ARR_ROW_016383,ARR0002466,2026-07-05,MANDI032,Sugarcane,Local,26.79,79,Present,Parsed: unambiguous,Matched,Valid,ARR0002466,2026-07-05,MANDI032,sugarcane,Local,2679.0,kg,79.0
ARR_ROW_016384,ARR0014275,2026-09-09,MANDI046,Wheat,NA,NA,8,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0014275,2026-09-09,046,WHEAT,NA,-283.65,Qtl,8.0
ARR_ROW_016385,ARR0023540,2026-04-14,MANDI040,Rice,Pusa-1121,180.51,104,Present,Parsed: unambiguous,Matched,Valid,ARR0023540,14/04/2026,mandi_040,धान,Pusa-1121,180.51 qtl,NA,104.0
ARR_ROW_016386,ARR0015613,2026-03-17,MANDI013,Wheat,Premium,256.69,119,Present,Parsed: unambiguous,Matched,Valid,ARR0015613,17.03.2026,MANDI013,GEHUN,Premium,25669.0,Kilo,119.0
ARR_ROW_016387,NA,2026-05-08,MANDI006,Sugarcane,Pusa-1121,462.72,19,Missing source ID,Parsed: unambiguous,Matched,Valid,NA,08-May-2026,M006,Sugarcane,Pusa-1121,46272.0,KG,19.0
ARR_ROW_016388,ARR0015249,2026-04-27,MANDI029,Sugarcane,Hybrid,91.76,9,Present,Parsed: unambiguous,Matched,Valid,ARR0015249,27/04/2026,MANDI-029,गन्ना,Hybrid,91.76,quintal,9.0
ARR_ROW_016389,ARR0020666,2026-07-11,MANDI033,Rice,NA,345.03000000000003,NA,Present,Parsed: assumed format by separator,Matched,Valid,ARR0020666,11/07/2026,M033,Basmati,NA,34503.0,KG,NA
ARR_ROW_016390,ARR0021038,2026-07-30,MANDI024,Wheat,Local,233.8,138,Present,Parsed: unambiguous,Matched,Valid,ARR0021038,30/07/2026,mandi_024,GEHUN,Local,23380.0,KGS,138.0
ARR_ROW_016391,ARR0003622,2026-07-14,MANDI003,Rice,Hybrid,200.45999999999998,12,Present,Parsed: unambiguous,Matched,Valid,ARR0003622,2026/07/14,mandi_003,Basmati,Hybrid,20.046,MT,12.0
ARR_ROW_016392,ARR0002318,2026-03-18,MANDI009,Wheat,Local,172.85,83,Present,Parsed: unambiguous,Matched,Valid,ARR0002318,2026-03-18,MANDI009,wheat,Local,17.285,T,83.0
ARR_ROW_016393,ARR0007087,2026-06-13,MANDI050,Sugarcane,HD-2967,484.18,143,Present,Parsed: unambiguous,Matched,Valid,ARR0007087,13.06.2026,MANDI-050,sugarcane,HD-2967,48418.0,KG,143.0
ARR_ROW_016394,ARR0004478,2026-05-08,MANDI049,Wheat,Hybrid,257.96,99,Present,Parsed: unambiguous,Matched,Valid,ARR0004478,2026-05-08,mandi049,WHEAT,Hybrid,25.796,T,99.0
ARR_ROW_016395,ARR0010083,2026-05-18,MANDI055,Mustard,Premium,245.94,89,Present,Parsed: unambiguous,Matched,Valid,ARR0010083,05-18-2026,mandi_055,सरसों,Premium,245.94,quintal,89.0
ARR_ROW_016396,ARR0001156,2026-05-04,MANDI030,Maize,Pusa-1121,352.06000000000006,99,Present,Parsed: unambiguous,Matched,Valid,ARR0001156,2026/05/04,MANDI030,मक्का,Pusa-1121,35.206,Tonnes,99.0
ARR_ROW_016397,ARR0002487,2026-04-13,MANDI017,Wheat,Hybrid,437.95000000000005,101,Present,Parsed: unambiguous,Matched,Valid,ARR0002487,2026/04/13,M017,GEHUN,Hybrid,43.795,Tonnes,101.0
ARR_ROW_016398,ARR0024211,2026-05-01,MANDI039,Wheat,Local,412.4,119,Present,Parsed: unambiguous,Matched,Valid,ARR0024211,01-May-2026,MANDI-039,Kanak,Local,41.239999999999995,MT,119.0
ARR_ROW_016399,ARR0017888,2026-01-17,MANDI045,Sugarcane,Hybrid,274.64,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0017888,2026-01-17,MANDI045,sugarcane,Hybrid,27464.0,kg,NA
ARR_ROW_016400,ARR0003228,2026-03-06,MANDI015,Mustard,Local,266.56,149,Present,Parsed: unambiguous,Matched,Valid,ARR0003228,2026/03/06,mandi015,Sarson,Local,"26,656.0 KG",NA,149.0
ARR_ROW_016401,ARR0015016,2026-01-17,MANDI005,Rice,Premium,452.08,149,Present,Parsed: unambiguous,Matched,Valid,ARR0015016,01-17-2026,MANDI005,Dhaan,Premium,45208.0,KGS,149.0
ARR_ROW_016402,ARR0013542,2026-02-09,MANDI034,Rice,NA,235.98000000000002,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0013542,2026/02/09,MANDI034,धान,NA,23598.0,Kgs,NA
ARR_ROW_016403,ARR0004393,2026-07-08,MANDI004,Mustard,Premium,367.65,97,Present,Parsed: unambiguous,Matched,Valid,ARR0004393,08-Jul-2026,MANDI004,Sarso,Premium,367.65,Qtl,97.0
ARR_ROW_016404,ARR0019410,2026-01-31,MANDI027,Mustard,Pusa-1121,356.2,27,Present,Parsed: unambiguous,Matched,Valid,ARR0019410,2026-01-31,MANDI027,Sarso,Pusa-1121,35.62,tonnes,27.0
ARR_ROW_016405,ARR0008873,2026-08-12,MANDI031,Cotton,PBW-343,277.97,144,Present,Parsed: assumed format by separator,Matched,Valid,ARR0008873,08-12-2026,M031,Narma,PBW-343,27797.000000000004,kg,144.0
ARR_ROW_016406,ARR0024812,2026-01-02,MANDI035,Sugarcane,NA,NA,44,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0024812,2026-01-02,MANDI035,Sugarcane,NA,-173.28,KG,44.0
ARR_ROW_016407,ARR0002192,2026-02-27,MANDI032,Rice,Hybrid,121.26,8,Present,Parsed: unambiguous,Matched,Valid,ARR0002192,2026-02-27,MANDI-032,Basmati,Hybrid,121.26,Q,8.0
ARR_ROW_016408,ARR0009922,2026-08-23,MANDI008,Mustard,Premium,440.58,53,Present,Parsed: unambiguous,Matched,Valid,ARR0009922,2026/08/23,MANDI008,सरसों,Premium,44.058,tonnes,53.0
ARR_ROW_016409,ARR0008002,2026-08-08,MANDI057,Maize,HD-2967,122.82,55,Present,Parsed: unambiguous,Matched,Valid,ARR0008002,08/08/2026,M057,मक्का,HD-2967,122.82,Qtl,55.0
ARR_ROW_016410,ARR0019048,2026-03-19,MANDI031,Wheat,Pusa-1121,73.29,93,Present,Parsed: unambiguous,Matched,Valid,ARR0019048,03-19-2026,031,GEHUN,Pusa-1121,7.329000000000001,tonnes,93.0
ARR_ROW_016411,ARR0006669,2026-01-29,MANDI018,Sugarcane,Hybrid,75.97,129,Present,Parsed: unambiguous,Matched,Valid,ARR0006669,2026-01-29,MANDI-018,sugarcane,Hybrid,7597.0,Kilo,129.0
ARR_ROW_016412,ARR0013359,2026-01-02,MANDI054,Cotton,HD-2967,285.21,89,Present,Parsed: unambiguous,Matched,Valid,ARR0013359,2026-01-02,M054,कपास,HD-2967,285.21,quintal,89.0
ARR_ROW_016413,ARR0008164,2026-03-19,MANDI034,Mustard,Local,455.05,115,Present,Parsed: unambiguous,Matched,Valid,ARR0008164,19-Mar-2026,MANDI034,सरसों,Local,455.05,qtl,115.0
ARR_ROW_016414,ARR0012819,2026-05-27,MANDI008,Sugarcane,Hybrid,242.05,29,Present,Parsed: unambiguous,Matched,Valid,ARR0012819,2026/05/27,MANDI008,Ganne,Hybrid,242.05,qtl,29.0
ARR_ROW_016415,ARR0005910,2026-04-10,MANDI033,Maize,PBW-343,28.18,109,Present,Parsed: unambiguous,Matched,Valid,ARR0005910,2026/04/10,mandi033,Maize,PBW-343,28.18 qtl,NA,109.0
ARR_ROW_016416,ARR0021595,2026-06-22,MANDI057,Mustard,NA,52.72,84,Present,Parsed: unambiguous,Matched,Valid,ARR0021595,2026/06/22,MANDI-057,Mustard,NA,52.72 qtl,NA,84.0
ARR_ROW_016417,ARR0022104,2026-07-17,MANDI024,Cotton,PBW-343,398.71,130,Present,Parsed: unambiguous,Matched,Valid,ARR0022104,2026-07-17,mandi_024,Cotton,PBW-343,"39,871.0 KG",NA,130.0
ARR_ROW_016418,ARR0017802,2026-04-16,MANDI005,Maize,Premium,286.92,30,Present,Parsed: unambiguous,Matched,Valid,ARR0017802,16/04/2026,MANDI005,corn,Premium,28692.0,KGS,30.0
ARR_ROW_016419,ARR0007321,2026-01-25,MANDI019,Rice,Premium,337.2,9,Present,Parsed: unambiguous,Matched,Valid,ARR0007321,2026-01-25,M019,धान,Premium,33720.0,Kilo,9.0
ARR_ROW_016420,ARR0014143,2026-06-17,MANDI007,Wheat,Pusa-1121,288.58,75,Present,Parsed: unambiguous,Matched,Valid,ARR0014143,2026-06-17,MANDI-007,WHEAT,Pusa-1121,288.58 qtl,NA,75.0
ARR_ROW_016421,ARR0020843,2026-04-10,MANDI025,Rice,Local,146.47,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0020843,2026-04-10,mandi025,Chawal,Local,146.47,Quintals,NA
ARR_ROW_016422,ARR0005299,2026-02-18,MANDI045,Mustard,Premium,401.59000000000003,30,Present,Parsed: unambiguous,Matched,Valid,ARR0005299,2026/02/18,MANDI045,Sarso,Premium,40159.0,KG,30.0
